F6float,F7float
0.009715909877514362,1.5543753510796454E-9
0.009715909877514362,3.6821047401355315E-11
4.149652843565832E-11,0.005364481906723688
0.009715909877514362,1.4197453437901085E-8
0.009715909877514417,0.01514882030572984
0.009715909877514362,0.08687683628781473
0.009715909877514362,3.0138090915397753E-13
0.009715909877514362,6.752335797519914E-9
0.009715909877514362,3.427669824907443E-17
0.009715909877514362,0.0014874367203772086
