3,5,7,15
5.940989357098303E-4,0.009715909877514417,0.009715909877514362,0.0
0.009715909877514362,2.419290275186281E-4,0.009715909877514417,0.009715909877514417
0.009715909877514362,0.009715909877514417,0.009715909877514417,0.009715909877514362
0.009715909877514362,0.009715909877514362,0.009715909877514362,0.009715909877514417
0.009715909877514362,0.009715909877514362,0.009715909877514362,0.009715909877514417
0.007250835427016933,0.009715909877514417,0.009715909877514362,0.009715909877514417
0.009715909877514362,0.0,0.009715909877514417,0.009715909877514417
0.009715909877514417,0.009715909877514362,0.009715909877514417,0.009715909877514362
0.009715909877514417,0.009715909877514362,0.009715923044809005,0.009715909877514417
0.009715909877514362,0.009715909877514362,0.009715909877514362,9.369685825261209E-4
